kepid,koi_disposition,koi_period,koi_time0bk,koi_duration,koi_depth,koi_prad,koi_model_snr,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec
9948002,FALSE POSITIVE,101.26336282,214.125128,17.8951,72792.5,44.0,3573.1,0,1,0,0
5264304,FALSE POSITIVE,120.58167178,248.238772,8.2904,192896.0,41.71,1184.8,0,1,0,0
10960995,FALSE POSITIVE,1.558544209,131.567665,3.3727,225588.0,35.12,421.6,0,1,0,0
9592575,FALSE POSITIVE,2.63757408,131.575561,5.9626,169658.0,76.02,1471.6,0,1,1,0
7898576,FALSE POSITIVE,8.64636188,135.46223,8.73607,218072.0,54.24,2441.7,1,0,0,0
5806800,FALSE POSITIVE,125.288206,252.0979,3.695,241.6,1.5,9.4,0,0,1,0
11671429,FALSE POSITIVE,112.46358893,197.557702,31.8273,242411.0,129.04,1374.0,0,1,0,0
5621333,CANDIDATE,27.0965146,139.3521,8.42,208.4,2.13,16.4,0,0,0,0
5621333,CANDIDATE,11.5474983,139.9777,6.684,115.5,1.48,12.3,0,0,0,0
5392897,FALSE POSITIVE,42.39930429,354.461453,18.3609,205992.0,44.7,2261.9,0,1,0,0
3236705,CANDIDATE,83.2664103,194.23925,2.813,620.0,2.89,10.9,0,0,0,0
5282049,FALSE POSITIVE,5.91039905,132.7277844,3.85,,,,1,1,0,0
11810124,CONFIRMED,11.6044881,139.05603,3.409,267.6,1.88,14.5,0,0,0,0
6023859,FALSE POSITIVE,27.009807384,141.2897316,1.96698,67898.0,22.32,541.3,0,1,0,0
3433668,CONFIRMED,15.0219784,143.6989,5.068,96.9,1.77,7.4,0,0,0,0
2849140,CANDIDATE,11.8237228,139.4199,8.518,212.7,1.25,14.2,0,0,0,0
7503885,CONFIRMED,91.078624,213.7723,10.304,738.6,3.26,20.8,0,0,0,0
3629330,CONFIRMED,85.272459,182.3725,13.31,767.8,3.85,18.9,0,0,0,0
5471289,FALSE POSITIVE,12.42592675,141.5292956,29.1701,410.3,2.66,63.7,1,0,1,1
8121328,CANDIDATE,19.0689513,145.7515,12.462,169.3,1.63,19.1,0,0,0,0
9783760,FALSE POSITIVE,89.7398137,205.26465,3.26371,81096.0,38.01,296.0,0,1,0,0
9528430,FALSE POSITIVE,90.08255562,173.987561,19.7301,43252.2,49.2,3571.6,0,1,0,0
5529552,FALSE POSITIVE,0.759768478,131.78573,2.824,57.4,0.64,12.9,1,0,0,1
8882847,FALSE POSITIVE,42.2011587,172.4344,8.479,178.1,37.39,15.9,0,0,1,0
9773869,FALSE POSITIVE,15.65129028,132.81543,6.7631,398641.0,78.3,359.7,0,1,0,0
6707942,FALSE POSITIVE,9.014220178,131.549902,2.76441,34085.6,15.49,1109.2,0,1,0,0
5023948,FALSE POSITIVE,1.824653341,132.883177,4.25512,176739.0,55.44,1833.7,0,1,0,0
5113053,FALSE POSITIVE,3.185090259,133.294014,4.80188,423276.0,92.5,1909.2,0,1,0,0
5817957,FALSE POSITIVE,372.76888,377.6144,23.27,1157.2,3.66,22.8,0,1,0,1
11853878,CONFIRMED,5.70940795,137.12208,1.622,586.7,1.51,20.2,0,0,0,0
4743508,FALSE POSITIVE,2.086076372,133.416141,2.4032,58858.0,1543.74,159.3,0,1,0,0
11810124,CONFIRMED,3.63898953,131.78562,2.252,209.6,1.68,16.0,0,0,0,0
11303322,CONFIRMED,38.1303324,159.3878,6.53,180.4,1.54,11.6,0,0,0,0
11241912,CONFIRMED,14.42735088,138.84024,4.857,117.0,1.53,21.5,0,0,0,0
6043538,CANDIDATE,6.2253374,133.0882,4.388,108.6,1.92,11.8,0,0,0,0
8824737,CONFIRMED,12.90235874,139.15105,2.446,354.4,1.49,15.7,0,0,0,0
9349757,CONFIRMED,36.4337867,132.90573,4.388,406.8,2.2,16.2,0,0,0,0
11519134,FALSE POSITIVE,58.5850357,140.799676,3.5939,75468.0,149.98,656.5,0,1,0,0
7289338,CANDIDATE,12.5014905,142.55934,3.882,220.1,2.24,10.8,0,0,0,0
5004909,CANDIDATE,40.6511021,164.5528,11.282,136.4,1.7,17.3,0,0,0,0
6278670,CANDIDATE,89.945828,133.5634,2.286,335.6,3.46,6.6,0,0,0,0
5898983,CANDIDATE,40.1454757,133.7186,5.2,310.8,13.01,5.2,0,0,0,0
7703955,CONFIRMED,265.47847,151.0673,10.28,1040.7,4.2,18.1,0,0,0,0
8552719,FALSE POSITIVE,1.546222068,132.45951,7.998,49.4,0.77,56.6,1,0,0,0
12164634,FALSE POSITIVE,89.3313828,204.18503,11.919,2177.6,8.02,169.5,0,1,0,0
5193077,FALSE POSITIVE,22.2941485,146.4526,3.188,100.9,1.5,13.6,0,1,1,0
5617259,CANDIDATE,1.048130894,132.3528023,5.6707,191.8,4.52,5.2,0,0,0,0
8880123,CONFIRMED,46.7162336,145.5064,7.259,345.5,2.03,15.4,0,0,0,0
9474756,CANDIDATE,17.6062701,147.1894,6.134,146.2,1.72,10.4,0,0,0,0
10068919,FALSE POSITIVE,43.56225858,153.270753,3.6873,51325.0,80.02,163.6,0,1,0,0
7353970,FALSE POSITIVE,198.443477,155.615557,9.9776,39943.0,41.72,464.2,0,1,1,0
12316447,FALSE POSITIVE,17.907664726,139.743761,5.58652,265411.0,282.86,1731.4,0,1,0,0
5823557,FALSE POSITIVE,2.4044122,133.2244,4.575,42.7,0.85,10.8,0,0,0,1
10491554,FALSE POSITIVE,22.77196484,140.4865,8.3476,325446.0,104.17,305.2,0,1,0,0
9785454,FALSE POSITIVE,184.52015392,237.698721,15.3564,49269.0,23.38,1759.1,0,1,0,0
8636333,CONFIRMED,82.175197,197.20187,8.664,546.4,2.24,20.8,0,0,0,0
7136958,FALSE POSITIVE,29.015852933,138.402477,7.19844,71432.1,1183.06,1268.8,0,1,0,0
1995732,FALSE POSITIVE,77.36241476,139.095626,12.1317,96585.8,41.66,1246.3,0,1,0,0
6069674,FALSE POSITIVE,495.71095,450.0348,4.514,443.1,4.41,8.5,1,0,0,0
8081239,CONFIRMED,10.35857039,138.30794,2.577,273.7,1.68,15.1,0,0,0,0
5308663,CANDIDATE,20.0679247,150.7703,5.236,482.2,2.25,13.8,0,0,0,0
3745559,CONFIRMED,30.2541186,136.63873,2.134,576.3,2.8,12.3,0,0,0,0
8356054,FALSE POSITIVE,17.081202417,134.296431,7.20617,134143.0,39.24,1524.8,0,1,0,0
9117416,CONFIRMED,20.034708,145.4541,6.49,124.4,2.24,22.9,0,0,0,0
6356400,CANDIDATE,541.92452,326.8745,21.4,1504.2,3.15,18.1,0,0,0,0
9117416,CONFIRMED,3.15722086,131.69915,3.762,49.7,1.41,17.4,0,0,0,0
5900235,CANDIDATE,58.7701045,174.775,6.995,224.4,1.57,13.2,0,0,0,0
9474756,CANDIDATE,6.685438,132.3184,5.09,89.2,1.25,9.7,0,0,0,0
7517261,CONFIRMED,23.2385587,143.5274,8.432,161.2,2.18,15.5,0,0,0,0
7517261,CANDIDATE,8.5433774,137.9895,6.149,75.1,1.58,10.3,0,0,0,0
5653795,FALSE POSITIVE,118.314913,215.6117,4.79,216.3,7.23,7.0,1,0,0,0
8424002,CONFIRMED,20.35971899,134.29123,2.1521,345.7,0.8,26.8,0,0,0,0
8635938,FALSE POSITIVE,43.798566,172.58505,6.401,290.4,48.52,26.1,0,1,0,1
10464666,FALSE POSITIVE,131.73630485,194.5833896,5.28476,58381.2,54.38,1241.0,0,1,0,0
5024292,FALSE POSITIVE,4.301031137,134.44907,5.65214,204153.0,93.01,1526.2,0,1,0,0
4659255,FALSE POSITIVE,198.01379181,234.151682,9.72673,142501.0,38.49,1411.3,0,1,0,0
8263746,FALSE POSITIVE,10.9938268,138.805226,5.0746,419208.0,52.69,469.5,0,1,0,0
5877292,CANDIDATE,11.7201693,136.1871,2.399,154.4,1.34,7.5,0,0,0,0
10657406,CONFIRMED,1.682934607,131.96807,1.8846,142.7,1.06,24.5,0,0,0,0
3428468,FALSE POSITIVE,114.90862419,199.450746,7.66397,196112.0,42.78,1179.7,0,1,0,0
7091432,CONFIRMED,11.55532445,134.12977,3.499,250.0,1.7,16.1,0,0,0,0
9845909,CANDIDATE,11.5706005,136.28577,3.073,211.9,1.33,9.6,0,0,0,0
9221528,CANDIDATE,16.2953228,144.7982,4.882,229.1,1.6,12.9,0,0,0,0
6106046,CANDIDATE,8.5073512,135.8115,2.266,209.5,1.38,8.9,0,0,0,0
6368230,CONFIRMED,26.0841212,149.4437,6.141,259.7,1.35,13.8,0,0,0,0
7115291,FALSE POSITIVE,52.802767576,167.270294,5.6184,52110.3,75.82,1238.8,0,1,0,0
9907505,FALSE POSITIVE,39.206808648,142.4611109,6.24701,186978.0,50.2,1274.3,0,1,0,0
9027909,CONFIRMED,64.6589166,170.17972,7.71,235.4,2.12,13.9,0,0,0,0
9230021,CANDIDATE,15.8283833,144.3927,3.643,227.5,1.8,9.8,0,0,0,0
6369845,FALSE POSITIVE,27.6760342,144.9833,4.234,266.8,5.15,14.4,0,0,1,0
9230021,CONFIRMED,8.74192361,135.42727,4.235,295.7,1.94,18.5,0,0,0,0
9230021,FALSE POSITIVE,26.936878,157.7573,4.969,246.9,1.57,8.8,1,0,0,0
3662838,FALSE POSITIVE,53.34418038,170.0739545,3.62,,,,1,1,0,0
5471688,FALSE POSITIVE,12.4281308,141.4385,6.79,131.4,0.85,9.4,1,0,1,1
8552719,CONFIRMED,9.10969334,133.06566,5.3181,126.4,1.32,47.8,0,0,0,0
5471688,FALSE POSITIVE,0.96283264,132.20087,2.947,96.3,0.74,16.4,0,0,1,1
6058816,CONFIRMED,73.7502765,188.52221,13.309,233.1,3.78,33.9,0,0,0,0
6058816,CANDIDATE,4.7482669,135.8003,4.947,35.6,1.57,12.1,0,0,0,0
5130740,FALSE POSITIVE,210.30644361,285.127394,6.68665,46455.4,101.13,1081.7,0,1,0,0
9892471,FALSE POSITIVE,8.268081087,135.0563298,3.47103,71479.3,50.31,1320.5,0,1,0,0
2019076,FALSE POSITIVE,3.564614021,131.86235,3.44204,94342.0,46.0,728.8,0,1,0,0
5879448,FALSE POSITIVE,533.47707,245.3651,23.71,210.6,2.6,15.3,0,1,0,0
7376490,FALSE POSITIVE,5.877122413,136.420718,3.7369,15647.1,45.95,287.6,0,1,1,1
11968513,FALSE POSITIVE,1.036592635,132.089146,2.40749,124498.0,463.05,444.7,1,0,0,0
4263529,CANDIDATE,10.10404351,132.892841,1.0022,1322.4,4.05,39.5,0,0,0,0
7866921,FALSE POSITIVE,91.4999978,182.769045,19.5818,65496.0,21.86,1018.4,0,1,0,0
6619815,CONFIRMED,65.9407869,231.97155,7.776,580.4,2.33,19.8,0,0,0,0
6113752,FALSE POSITIVE,406.45737,230.8834,9.554,284.2,1.96,12.7,1,0,0,0
3098197,FALSE POSITIVE,30.47639859,156.24007,17.9728,130569.0,43.01,236.2,0,1,1,1
11651712,CONFIRMED,14.53260546,140.4685,2.4212,328.9,1.69,29.0,0,0,0,0
9896558,CONFIRMED,153.348739,190.5347,12.205,388.0,2.14,12.7,0,0,0,0
7697103,CANDIDATE,13.9248005,142.04732,5.016,195.2,0.9,11.2,0,0,0,0
9267996,CANDIDATE,19.6001405,138.5631,8.613,282.0,2.08,19.7,0,0,0,0
7045605,FALSE POSITIVE,361.526458,339.3304,6.947,525.1,5.7,14.0,1,0,0,0
8738775,CONFIRMED,48.0506878,140.514,7.999,274.5,2.36,15.1,0,0,0,0
7093401,CANDIDATE,34.08429351,152.06766,1.3521,3746.0,36.05,28.7,0,0,0,0
7877818,FALSE POSITIVE,9.44942628,132.45174,6.3064,1211.9,75.22,81.1,1,0,1,1
5636642,FALSE POSITIVE,0.933489066,132.101834,1.41864,14259.0,48.01,374.5,0,1,0,0
6515722,FALSE POSITIVE,1.908525084,131.77571,4.169,218.9,3.74,26.9,1,0,0,0
6679504,FALSE POSITIVE,0.798467681,132.04627,0.86,120.7,0.82,9.4,1,0,0,0
5560831,FALSE POSITIVE,0.867721348,132.161646,4.8783,97653.0,67.0,587.9,1,0,0,0
5305404,FALSE POSITIVE,161.252567,189.10238,23.626,2911.5,5.04,94.7,1,0,1,1
3728432,CONFIRMED,3.90863457,133.92971,1.7704,867.2,1.86,36.6,0,0,0,0
6696580,CONFIRMED,77.086191,202.7483,4.77,942.8,29.77,12.9,0,0,0,0
5473535,FALSE POSITIVE,1.673662758,131.67166,2.3135,316.4,23.42,33.4,0,1,1,0
12106934,FALSE POSITIVE,5.93717724,135.95682,5.355,25450.0,594.32,56.3,0,1,1,0
6222898,FALSE POSITIVE,3.89043062,132.7665,6.596,195.4,1.24,14.4,0,1,1,0
3955866,FALSE POSITIVE,16.8282542,296.233,39.098,655.3,2.66,78.3,0,0,1,0
11200767,FALSE POSITIVE,2.489549075,132.045037,2.4345,2829.7,59.57,160.6,0,1,1,1
9892816,CONFIRMED,1.644221032,131.75241,2.9122,47.8,1.18,24.1,0,0,0,0
8589731,FALSE POSITIVE,4.469731089,133.011683,5.257,3159.6,84.63,286.7,0,1,1,1
4356766,FALSE POSITIVE,1.731803197,132.887574,5.6803,44612.0,22.87,221.1,0,1,0,0
2167890,FALSE POSITIVE,2.64830047,133.034879,2.6395,12668.0,126.54,79.8,0,1,1,0
5384079,CONFIRMED,17.2653659,135.3549,5.02,67.9,1.16,13.9,0,0,0,0
4935914,FALSE POSITIVE,3.486318703,134.87329,2.7904,60135.0,54.53,190.7,0,1,0,0
11303811,FALSE POSITIVE,1.705780649,133.15662,1.6271,15498.0,25.95,31.8,1,0,0,0
2437783,FALSE POSITIVE,7.45306683,131.76434,4.7617,46552.0,1044.28,84.3,0,1,1,0
12062660,FALSE POSITIVE,2.929299629,133.71721,7.102,83918.0,51.67,374.6,0,1,0,0
9777087,FALSE POSITIVE,5.50811352,134.32603,2.9516,40380.0,34.03,100.5,1,0,1,1
5956776,FALSE POSITIVE,0.569115097,132.020841,3.5028,585597.0,156.15,229.6,1,0,0,0
8883727,FALSE POSITIVE,2.529073751,133.390989,1.8827,1572.9,25.8,73.4,0,1,1,0
4820550,CANDIDATE,202.1168173,292.05064,4.683,2701.2,5.8,56.3,0,0,0,0
6516874,FALSE POSITIVE,0.916326699,131.80905,3.1427,96384.0,50.7,251.6,1,0,0,0
11709124,CONFIRMED,33.0405509,161.22146,3.3613,577.4,2.36,27.5,0,0,0,0
9161118,FALSE POSITIVE,1.306723495,132.53576,6.606,12456.6,27.42,311.7,0,1,1,0
3556229,FALSE POSITIVE,0.7967202,132.288291,4.25304,167719.0,56.89,716.6,0,1,0,0
11911580,FALSE POSITIVE,359.102042,393.8542,16.949,1102.9,28.76,26.5,0,1,1,1
9480535,CONFIRMED,160.130899,203.47424,13.775,1183.0,6.67,32.4,0,0,0,0
10583225,FALSE POSITIVE,2.69634575,132.9969,3.785,185.2,1.46,35.4,0,1,1,1
5215251,FALSE POSITIVE,2.553924603,131.94769,9.835,1680.1,32.67,100.5,0,1,1,0
10383696,FALSE POSITIVE,8.487871809,134.495278,4.19829,118814.0,46.24,483.9,0,1,0,0
9777090,FALSE POSITIVE,5.50817321,134.32367,3.6845,226850.0,39.18,268.7,0,1,0,0
11455484,FALSE POSITIVE,6.142812722,135.16085,6.0751,96593.0,31.9,316.1,0,1,0,0
2446623,FALSE POSITIVE,175.06586091,179.043787,4.5181,45134.0,40.63,320.6,0,1,0,0
9596089,FALSE POSITIVE,20.8392148,133.49781,2.3321,177508.0,51.9,197.6,0,1,0,0
5738506,FALSE POSITIVE,9.50158045,131.97492,5.0701,443400.0,73.07,314.9,1,0,0,0
9777087,FALSE POSITIVE,19.226055,132.6309,2.949,3266.0,3.52,10.1,0,0,0,1
4247807,FALSE POSITIVE,2.050435466,133.288776,8.0122,7765.3,34.84,445.8,0,1,1,1
11547869,CANDIDATE,10.72725536,132.90239,1.7541,56197.0,12.85,160.5,0,0,0,0
7700590,FALSE POSITIVE,1.507101452,132.092456,5.2005,15847.0,39.32,273.5,0,1,1,1
9053086,FALSE POSITIVE,1.274841686,131.623318,3.5903,50253.0,63.68,353.0,0,1,0,0
3128552,CONFIRMED,4.02582434,135.42508,2.8059,265.3,1.79,23.9,0,0,0,0
5467113,FALSE POSITIVE,2.845746618,134.276987,13.0719,557741.0,135.99,829.1,0,1,0,0
8240123,FALSE POSITIVE,2.30120705,132.18748,25.08,1688.1,28.64,132.5,0,1,1,1
5114623,FALSE POSITIVE,337.377514,336.53604,12.136,6110.0,37.23,60.0,0,1,0,0
5114623,FALSE POSITIVE,389.28075044,310.5901867,12.52,,,,1,1,0,0
10031907,FALSE POSITIVE,8.58965725,132.01852,8.9793,1161.5,27.86,107.8,0,1,1,1
6525946,CANDIDATE,2.508116,133.98497,2.504,188.1,12.28,18.3,0,0,0,0
5480736,FALSE POSITIVE,8.56751264,136.06104,5.449,347.9,23.05,17.9,0,1,1,0
8487748,FALSE POSITIVE,1.061934313,131.72596,3.194,607.0,15.14,70.0,0,1,0,1
9892856,FALSE POSITIVE,2.406574511,133.73667,3.4382,738.0,26.22,63.9,0,1,1,0
7137213,FALSE POSITIVE,28.64338839,141.22933,1.2246,624.3,5.82,23.1,0,1,0,0
6795089,FALSE POSITIVE,96.231257,217.00033,2.488,938.0,29.26,8.8,1,0,0,0
3340313,FALSE POSITIVE,30.5528701,143.348399,5.3367,63521.0,63.57,510.8,0,1,0,0
9892816,CONFIRMED,26.2347447,141.99379,3.536,196.5,2.76,22.0,0,0,0,0
4150804,CONFIRMED,160.88451966,277.504342,10.8771,7590.4,9.09,526.1,0,0,0,0
5021174,FALSE POSITIVE,4.04506346,132.232226,3.22222,360177.0,67.94,483.9,0,1,0,0
9025971,CONFIRMED,141.2415405,256.205347,6.7645,12990.5,11.49,380.9,0,0,0,0
2581316,CONFIRMED,217.83184293,238.820035,21.306,9148.7,11.17,1244.4,0,0,0,0
9973109,CANDIDATE,16.0988294,131.8764,5.686,160.2,1.14,10.9,0,0,0,0
6314185,FALSE POSITIVE,1.433262145,132.822323,5.6316,1849.5,5.67,159.3,0,1,0,1
8620561,FALSE POSITIVE,0.782046543,131.674244,1.9874,340464.0,43.07,534.0,0,1,0,0
8937019,FALSE POSITIVE,5.663604992,133.892182,1.4283,163385.0,54.55,169.4,0,1,0,0
9896435,FALSE POSITIVE,18.076610347,146.256704,3.1396,65280.0,39.16,380.6,0,1,0,0
10352938,FALSE POSITIVE,6.47173281,136.35537,7.1964,6472.7,13.68,94.5,0,1,0,0
10676927,FALSE POSITIVE,1.031100362,131.87473,2.9759,129157.0,27.35,178.5,0,1,0,0
5649836,FALSE POSITIVE,0.597933142,131.95669,3.47133,284383.0,63.46,1490.3,0,1,0,0
7620660,FALSE POSITIVE,5.36652724,134.86398,8.367,3122.5,7.97,50.7,0,1,1,0
3836399,FALSE POSITIVE,1.540392098,131.9989,3.7271,1022.0,17.63,87.2,0,1,1,1
2581554,CONFIRMED,47.1484324,175.2689,3.1347,1113.8,2.58,54.5,0,0,0,0
3128552,CONFIRMED,2.50475282,133.63645,2.376,181.1,1.48,18.9,0,0,0,0
10363115,CONFIRMED,59.3627946,184.14711,13.972,233.6,2.23,51.5,0,0,0,0
5966810,CANDIDATE,247.891041,133.92838,18.363,956.6,4.74,34.6,0,0,0,0
10491062,FALSE POSITIVE,2.199076661,133.06147,6.11,777.4,21.72,56.2,0,0,1,1
9761615,CONFIRMED,1.79110997,131.95636,2.0917,167.5,1.29,24.3,0,0,0,0
4058881,FALSE POSITIVE,7.77241144,132.58122,5.272,286.9,1.69,18.9,0,0,1,0
6863158,CANDIDATE,1.99469354,131.5639,5.297,75.1,0.46,8.9,0,0,0,0
2581316,CONFIRMED,10.51421162,134.56738,3.877,85.4,1.25,21.6,0,0,0,0
8621353,FALSE POSITIVE,11.344347453,138.811996,5.9738,258242.0,62.52,437.2,0,1,0,0
10795103,CONFIRMED,214.3120439,336.330158,16.2938,4523.4,9.17,562.8,0,0,0,0
9394601,FALSE POSITIVE,0.876826336,132.0647202,3.6097,138366.0,37.24,1338.1,0,1,0,0
8494410,FALSE POSITIVE,208.86909724,273.692419,4.5707,21306.7,29.95,413.8,0,1,0,0
8494410,CONFIRMED,7.2593226,131.71082,6.1394,247.5,1.57,40.1,0,0,0,0
6863161,FALSE POSITIVE,1.98663794,133.311523,4.7585,63156.0,134.5,193.0,1,0,0,0
7840035,FALSE POSITIVE,13.54208867,144.00206,4.9406,28869.0,26.65,137.6,0,1,0,0
8543279,FALSE POSITIVE,7.549303633,135.010802,2.3665,10222.9,34.45,177.0,0,1,1,1
8047283,FALSE POSITIVE,0.77544539,132.072938,1.8764,6791.4,35.53,205.1,0,1,1,0
8308347,CANDIDATE,164.950399,280.9154,30.86,24493.0,11.23,65.7,0,0,0,0
7090867,FALSE POSITIVE,308.255238,282.4555,11.959,637.1,18.98,13.8,1,0,0,0
7612691,FALSE POSITIVE,3.46724809,133.90269,11.01,1317.3,2.52,107.0,1,0,1,0
9761573,FALSE POSITIVE,7.4413445,137.3429,2.8754,2234.0,43.5,66.4,0,1,0,0
8042789,FALSE POSITIVE,4.618309224,135.85023,3.6752,1191.0,25.43,68.5,0,1,1,0
10095484,FALSE POSITIVE,0.677761275,131.625946,3.7085,877.9,22.15,120.8,0,1,1,1
5467102,FALSE POSITIVE,2.845739012,134.279738,11.9327,24391.8,44.7,488.6,0,1,1,1
6780367,FALSE POSITIVE,175.358905,212.2454,5.34,215.0,2.9,9.1,1,0,0,0
10281221,CANDIDATE,0.582895412,131.621083,1.0528,587.5,5.87,87.0,0,0,0,0
6525946,CANDIDATE,0.496069986,132.28138,1.5568,128.8,10.0,22.1,0,0,0,0
5471496,FALSE POSITIVE,12.42618005,141.50486,28.1949,1522.8,3.48,113.1,1,0,1,1
4544620,FALSE POSITIVE,2.189090653,132.08535,5.2094,1027.1,23.25,78.3,0,1,1,1
5784777,CONFIRMED,5.33905606,132.14193,1.6415,755.5,1.9,28.9,0,0,0,0
6863187,FALSE POSITIVE,1.99492332,133.4406,5.898,77.7,0.94,11.1,1,0,0,1
6949061,CONFIRMED,23.2218115,151.06904,2.744,210.4,2.42,16.9,0,0,0,0
9719636,FALSE POSITIVE,3.351573993,134.28062,2.8758,54546.0,24.15,192.4,0,1,0,0
2452440,FALSE POSITIVE,8.097050622,138.423529,5.6736,65620.0,24.01,404.9,0,1,0,0
5020034,FALSE POSITIVE,2.119107262,132.58903,7.5384,124646.0,77.23,347.3,0,1,0,0
7017372,CANDIDATE,5.24088367,136.02877,3.3656,8531.2,12.74,385.7,0,0,0,0
6974867,FALSE POSITIVE,0.887691177,132.36711,1.644,37.3,1.53,20.8,1,0,1,0
7102316,CONFIRMED,142.545,202.88,8.75,905.4,2.52,13.7,0,0,0,0
11518142,CONFIRMED,240.7990472,334.14037,16.666,5022.9,10.31,170.1,0,0,0,0
3114667,FALSE POSITIVE,0.888584158,132.100098,2.25012,412710.0,43.7,691.2,0,1,0,0
12109845,FALSE POSITIVE,0.865959015,132.053694,1.9058,291274.0,144.5,620.8,0,1,0,0
3954227,FALSE POSITIVE,0.594276199,131.835238,2.0188,220745.0,266.99,285.2,1,0,0,0
8651551,FALSE POSITIVE,1.527491117,132.259806,7.9136,33546.0,27.85,298.6,0,1,1,0
7115550,FALSE POSITIVE,0.566814046,131.79379,4.049,42.1,0.56,23.8,0,1,0,1
9532637,FALSE POSITIVE,0.61496383,132.022402,1.93053,358049.0,44.79,806.5,1,0,0,0
5305451,FALSE POSITIVE,161.253747,189.0939,25.322,2598.4,4.98,54.7,1,0,1,1
7174349,FALSE POSITIVE,2.974163938,132.49312,1.7423,90282.0,34.74,88.6,0,1,0,0
11824218,FALSE POSITIVE,15.84131693,145.4595,1.8156,2617.7,670.04,38.2,0,1,1,1
3128552,CANDIDATE,6.13074243,131.85782,2.84,146.1,1.26,9.9,0,0,0,0
10788461,CONFIRMED,9.2075634,135.801,3.365,1243.1,5.5,43.4,0,0,0,0
10788461,CONFIRMED,2.5903958,132.3011,2.088,330.9,2.55,18.3,0,0,0,0
10788461,CONFIRMED,5.3235335,133.0952,2.714,342.4,2.69,14.6,0,0,0,0
11667548,FALSE POSITIVE,0.831741499,132.074741,2.297,1231.1,41.62,110.9,0,0,1,0
8868649,FALSE POSITIVE,4.44737112,133.84048,19.45,224.4,2.06,93.0,1,0,1,1
9715939,FALSE POSITIVE,12.893018017,141.611199,3.30029,16032.8,62.52,453.0,0,1,0,0
6887030,CANDIDATE,5.44085762,134.29408,2.119,137.5,0.97,9.3,0,0,0,0
4751083,FALSE POSITIVE,4.532416322,135.6589,3.2864,34953.0,62.25,175.6,0,1,0,0
4751083,FALSE POSITIVE,2.26631937,133.3865546,3.16,,,,1,1,0,0
5903301,FALSE POSITIVE,1.160153553,132.145331,2.16452,12302.5,60.47,552.8,0,1,0,0
7695087,FALSE POSITIVE,4.032760214,133.301891,2.7194,10803.4,378.61,150.9,0,1,1,1
6200709,FALSE POSITIVE,3.723552982,134.94613,3.5632,40143.0,18.83,145.7,0,1,0,0
8323764,CANDIDATE,6.714247798,134.31703,3.3304,32213.0,14.78,145.9,0,0,0,0
7013923,FALSE POSITIVE,2.21396079,132.5689,3.452,119.4,0.87,9.6,0,0,1,1
5360082,FALSE POSITIVE,11.35501209,133.20478,14.557,19675.0,8.0,221.4,0,1,0,0
6543683,FALSE POSITIVE,1.195515251,132.303851,5.0834,8054.4,49.33,309.1,0,1,1,1
5008245,CANDIDATE,2.60720833,131.84844,2.6452,3149.7,7.31,185.3,0,0,0,0
10555365,FALSE POSITIVE,5.80184753,131.77347,3.9551,22143.0,14.0,118.1,0,1,0,0
5481426,FALSE POSITIVE,2.38404983,133.43927,3.2849,312732.0,66.14,195.3,0,1,0,0
7983756,FALSE POSITIVE,5.24078259,136.54913,5.238,592.6,24.73,58.1,0,1,1,0
7289165,FALSE POSITIVE,5.26641416,131.69998,2.4404,223.8,2.62,37.8,0,1,1,1
12784167,CONFIRMED,1.847892736,132.19915,1.8904,323.3,1.51,53.3,0,0,0,0
8949316,FALSE POSITIVE,0.604358764,131.68577,1.0423,38731.0,23.28,236.8,0,1,0,0
8912730,FALSE POSITIVE,11.3775281,132.5848,12.918,1651.3,82.26,38.2,1,0,0,0
9784230,FALSE POSITIVE,0.7981968,131.570334,2.22035,257616.0,62.38,453.9,1,0,0,0
11466960,FALSE POSITIVE,0.695954898,131.89905,1.469,318.1,2.58,8.5,0,0,1,0
3124420,FALSE POSITIVE,0.948951607,132.468516,4.3809,458463.0,115.31,437.1,0,1,0,0
4649440,FALSE POSITIVE,19.37070781,147.66803,2.2466,653.2,108.54,38.4,0,1,0,0
2437488,FALSE POSITIVE,14.46993942,141.81105,7.455,1235.3,85.84,41.9,0,1,1,1
10083623,FALSE POSITIVE,1.278555003,131.529071,1.4247,1478.0,5.19,93.8,0,1,0,0
11253711,CONFIRMED,1.226223959,132.6827,2.1689,56.1,1.0,18.9,0,0,0,0
8043052,FALSE POSITIVE,2.244600029,133.46529,1.9204,8611.0,27.47,42.6,0,1,0,0
5435816,FALSE POSITIVE,181.8521773,251.877795,5.7725,27559.0,46.38,293.8,0,1,0,0
8559589,FALSE POSITIVE,223.1127475,140.947135,8.9683,11538.8,46.33,224.5,0,1,0,0
4372765,FALSE POSITIVE,15.64064161,140.08502,6.4524,273309.0,77.18,206.3,0,1,0,0
9489524,CONFIRMED,6.8873113,132.0711,2.214,85.3,0.72,8.1,0,0,0,0
10268903,FALSE POSITIVE,1.103978,131.573418,0.74,,,,0,1,1,0
7017437,FALSE POSITIVE,43.8496474,157.7544,2.217,452.3,21.42,8.3,1,0,0,0
7220320,FALSE POSITIVE,0.752158047,131.793035,2.42733,37878.8,106.66,510.0,0,1,0,0
9291378,FALSE POSITIVE,3.796488133,135.15079,11.0659,3007.6,40.83,193.4,0,1,1,1
